loan_id,person_id,loan_amnt,loan_int_rate,loan_intent,loan_grade,loan_status,loan_percent_income
473,473,4000.0,,MEDICAL,C,True,0.22
474,474,5400.0,15.31,MEDICAL,D,True,0.3
475,475,4000.0,,MEDICAL,B,True,0.22
476,476,3375.0,,VENTURE,B,True,0.19
477,477,23400.0,7.49,VENTURE,A,True,0.35
478,478,23000.0,,PERSONAL,C,True,0.53
479,479,23000.0,,EDUCATION,B,True,0.41
480,480,23000.0,12.18,VENTURE,B,True,0.38
481,481,1200.0,11.34,VENTURE,C,False,0.07
482,482,23000.0,9.91,EDUCATION,B,True,0.36
483,483,23000.0,11.99,HOMEIMPROVEMENT,B,True,0.35
484,484,23000.0,9.62,EDUCATION,B,True,0.34
485,485,3000.0,9.96,DEBTCONSOLIDATION,B,True,0.17
486,486,23000.0,,VENTURE,C,False,0.29
487,487,23000.0,14.54,VENTURE,D,True,0.26
488,488,22750.0,11.36,MEDICAL,B,True,0.39
489,489,22500.0,14.27,DEBTCONSOLIDATION,C,True,0.32
490,490,3000.0,11.99,HOMEIMPROVEMENT,B,True,0.16
491,491,22500.0,18.99,EDUCATION,F,True,0.32
492,492,22400.0,16.7,VENTURE,E,True,0.31
493,493,5000.0,9.32,PERSONAL,A,True,0.27
494,494,22250.0,12.69,DEBTCONSOLIDATION,B,True,0.64
495,495,22000.0,13.11,HOMEIMPROVEMENT,C,True,0.51
496,496,22000.0,10.74,PERSONAL,B,True,0.42
497,497,4200.0,14.11,PERSONAL,D,True,0.22
498,498,22000.0,9.63,EDUCATION,B,True,0.39
499,499,22000.0,14.65,MEDICAL,C,True,0.38
500,500,22000.0,10.25,DEBTCONSOLIDATION,B,True,0.37
501,501,22000.0,14.26,VENTURE,C,True,0.37
502,502,3000.0,9.91,EDUCATION,B,True,0.16
503,503,22000.0,17.19,MEDICAL,E,True,0.39
504,504,22000.0,11.36,EDUCATION,B,True,0.31
505,505,22000.0,,EDUCATION,F,True,0.33
506,506,22000.0,10.59,DEBTCONSOLIDATION,B,False,0.3
507,507,22000.0,9.25,EDUCATION,B,False,0.29
508,508,3625.0,8.49,MEDICAL,A,True,0.19
509,509,22000.0,6.54,VENTURE,A,False,0.29
510,510,6000.0,8.49,MEDICAL,A,True,0.32
511,511,22000.0,,MEDICAL,A,False,0.28
512,512,22000.0,12.69,VENTURE,B,False,0.27
513,513,7400.0,13.85,MEDICAL,C,True,0.39
514,514,4000.0,7.4,DEBTCONSOLIDATION,A,True,0.21
515,515,22000.0,11.71,DEBTCONSOLIDATION,B,False,0.26
516,516,22000.0,11.48,PERSONAL,B,True,0.28
517,517,22000.0,17.51,EDUCATION,E,True,0.27
518,518,3500.0,14.61,DEBTCONSOLIDATION,D,True,0.18
519,519,22000.0,7.88,DEBTCONSOLIDATION,A,False,0.22
520,520,22000.0,,PERSONAL,B,False,0.2
521,521,4950.0,11.71,PERSONAL,B,True,0.26
522,522,21700.0,11.99,PERSONAL,B,True,0.38
523,523,21600.0,13.49,VENTURE,C,True,0.4
524,524,21600.0,21.21,MEDICAL,G,True,0.39
525,525,21600.0,14.35,DEBTCONSOLIDATION,C,True,0.34
526,526,21600.0,13.61,PERSONAL,C,False,0.26
527,527,21600.0,11.26,DEBTCONSOLIDATION,B,True,0.28
528,528,2400.0,10.59,VENTURE,B,False,0.13
529,529,21600.0,7.9,MEDICAL,A,False,0.19
530,530,7000.0,5.99,HOMEIMPROVEMENT,A,True,0.36
531,531,3000.0,11.99,EDUCATION,B,True,0.16
532,532,21500.0,16.89,MEDICAL,D,True,0.36
533,533,21500.0,9.99,HOMEIMPROVEMENT,B,True,0.31
534,534,21500.0,15.33,EDUCATION,D,False,0.19
535,535,21450.0,7.29,EDUCATION,A,True,0.36
536,536,21250.0,12.42,DEBTCONSOLIDATION,B,True,0.69
537,537,21250.0,10.99,VENTURE,B,True,0.45
538,538,21250.0,6.91,VENTURE,A,True,0.42
539,539,5000.0,14.17,DEBTCONSOLIDATION,C,True,0.26
540,540,21250.0,10.25,MEDICAL,B,True,0.4
541,541,9250.0,,EDUCATION,B,True,0.48
542,542,21250.0,15.95,VENTURE,D,True,0.38
543,543,21250.0,15.95,EDUCATION,D,True,0.33
544,544,21000.0,12.53,VENTURE,B,True,0.6
545,545,1400.0,14.91,HOMEIMPROVEMENT,D,True,0.07
546,546,3000.0,,MEDICAL,A,True,0.16
547,547,21000.0,6.54,MEDICAL,A,True,0.53
548,548,1000.0,,VENTURE,B,False,0.05
549,549,21000.0,17.26,MEDICAL,F,True,0.5
550,550,21000.0,11.36,MEDICAL,B,True,0.33
551,551,4000.0,7.51,VENTURE,A,True,0.21
552,552,21000.0,10.71,PERSONAL,B,True,0.36
553,553,21000.0,13.98,PERSONAL,C,False,0.3
554,554,21000.0,14.09,DEBTCONSOLIDATION,D,True,0.32
555,555,21000.0,10.0,EDUCATION,B,False,0.28
556,556,5000.0,15.33,MEDICAL,D,True,0.26
557,557,21000.0,16.32,MEDICAL,E,True,0.29
558,558,21000.0,7.9,HOMEIMPROVEMENT,A,False,0.27
559,559,21000.0,11.99,MEDICAL,B,False,0.26
560,560,21000.0,10.75,MEDICAL,B,False,0.25
561,561,21000.0,13.92,HOMEIMPROVEMENT,C,False,0.25
562,562,21000.0,9.91,EDUCATION,B,False,0.23
563,563,21000.0,16.95,EDUCATION,E,True,0.26
564,564,21000.0,7.9,EDUCATION,A,False,0.22
565,565,21000.0,,EDUCATION,C,False,0.22
566,566,21000.0,16.49,PERSONAL,D,True,0.21
567,567,7500.0,11.97,PERSONAL,C,True,0.39
568,568,6250.0,6.17,DEBTCONSOLIDATION,A,True,0.32
569,569,21000.0,8.9,HOMEIMPROVEMENT,A,False,0.17
570,570,21000.0,12.99,EDUCATION,C,False,0.17
571,571,20900.0,12.69,PERSONAL,B,False,0.25
572,572,15000.0,9.64,EDUCATION,B,True,0.77
573,573,20500.0,7.49,VENTURE,A,True,0.41
574,574,20500.0,13.16,EDUCATION,C,False,0.29
575,575,2100.0,8.38,EDUCATION,A,False,0.11
576,576,20400.0,10.25,EDUCATION,B,False,0.25
577,577,20375.0,7.49,PERSONAL,A,True,0.38
578,578,20050.0,9.76,EDUCATION,B,True,0.77
579,579,20000.0,10.99,DEBTCONSOLIDATION,B,True,0.61
580,580,5000.0,11.71,PERSONAL,B,False,0.25
581,581,9250.0,10.65,PERSONAL,B,False,0.46
582,582,20000.0,12.53,MEDICAL,B,True,0.57
583,583,20000.0,14.59,MEDICAL,D,True,0.53
584,584,20000.0,12.61,DEBTCONSOLIDATION,D,True,0.63
585,585,20000.0,13.11,MEDICAL,C,True,0.53
586,586,6400.0,10.65,MEDICAL,B,False,0.32
587,587,20000.0,11.22,PERSONAL,C,True,0.52
588,588,20000.0,16.0,EDUCATION,D,True,0.61
589,589,20000.0,8.88,HOMEIMPROVEMENT,B,True,0.59
590,590,20000.0,12.53,PERSONAL,B,True,0.5
591,591,20000.0,,MEDICAL,D,True,0.56
592,592,4800.0,5.99,MEDICAL,A,False,0.24
593,593,20000.0,13.47,EDUCATION,C,True,0.48
594,594,20000.0,6.99,VENTURE,A,True,0.47
595,595,5650.0,15.99,PERSONAL,D,False,0.28
596,596,3625.0,,EDUCATION,C,False,0.18
597,597,20000.0,16.69,DEBTCONSOLIDATION,E,True,0.54
598,598,20000.0,11.11,MEDICAL,B,True,0.53
599,599,20000.0,7.9,EDUCATION,A,True,0.44
600,600,20000.0,10.25,PERSONAL,B,True,0.44
601,601,20000.0,,MEDICAL,E,True,0.44
602,602,1200.0,7.49,MEDICAL,A,False,0.06
603,603,20000.0,13.92,DEBTCONSOLIDATION,C,True,0.44
604,604,20000.0,14.74,MEDICAL,D,True,0.51
605,605,20000.0,10.62,EDUCATION,B,True,0.43
606,606,20000.0,10.65,VENTURE,B,True,0.42
607,607,20000.0,12.99,PERSONAL,D,True,0.48
608,608,20000.0,11.36,VENTURE,B,True,0.41
609,609,7500.0,5.79,EDUCATION,A,False,0.38
610,610,20000.0,6.54,EDUCATION,A,True,0.4
611,611,4000.0,5.79,VENTURE,A,False,0.2
612,612,20000.0,7.49,DEBTCONSOLIDATION,A,True,0.4
613,613,20000.0,13.43,EDUCATION,C,True,0.4
614,614,20000.0,13.22,DEBTCONSOLIDATION,C,True,0.4
615,615,5000.0,14.72,VENTURE,C,False,0.25
616,616,20000.0,15.68,EDUCATION,E,True,0.45
617,617,20000.0,,MEDICAL,B,True,0.39
618,618,20000.0,11.48,HOMEIMPROVEMENT,B,True,0.39
619,619,20000.0,10.38,VENTURE,B,True,0.39
620,620,20000.0,12.53,EDUCATION,B,True,0.39
621,621,20000.0,13.47,EDUCATION,C,True,0.39
622,622,20000.0,12.21,VENTURE,B,True,0.39
623,623,20000.0,10.99,VENTURE,B,True,0.38
624,624,20000.0,11.36,EDUCATION,B,True,0.38
625,625,20000.0,16.0,DEBTCONSOLIDATION,D,True,0.43
626,626,1500.0,7.74,PERSONAL,A,False,0.07
627,627,20000.0,15.65,EDUCATION,D,True,0.38
628,628,20000.0,11.78,DEBTCONSOLIDATION,C,True,0.43
629,629,20000.0,,HOMEIMPROVEMENT,B,True,0.38
630,630,20000.0,16.77,MEDICAL,D,True,0.43
631,631,20000.0,9.91,EDUCATION,B,True,0.37
632,632,20000.0,15.65,MEDICAL,D,True,0.42
633,633,20000.0,14.96,MEDICAL,D,True,0.42
634,634,20000.0,11.83,VENTURE,B,True,0.37
635,635,20000.0,11.66,MEDICAL,C,True,0.41
636,636,20000.0,12.18,EDUCATION,B,True,0.36
637,637,20000.0,6.91,HOMEIMPROVEMENT,A,True,0.36
638,638,20000.0,6.91,DEBTCONSOLIDATION,A,True,0.36
639,639,20000.0,19.79,HOMEIMPROVEMENT,F,True,0.41
640,640,20000.0,9.88,VENTURE,B,True,0.36
641,641,16600.0,9.76,PERSONAL,B,False,0.83
642,642,20000.0,12.53,DEBTCONSOLIDATION,B,True,0.36
643,643,20000.0,,VENTURE,B,True,0.36
644,644,7125.0,6.99,PERSONAL,A,False,0.36
645,645,20000.0,16.89,EDUCATION,D,True,0.35
646,646,20000.0,17.49,PERSONAL,D,True,0.39
647,647,2500.0,16.82,EDUCATION,E,False,0.12
648,648,3600.0,,HOMEIMPROVEMENT,B,False,0.18
649,649,20000.0,13.11,DEBTCONSOLIDATION,C,True,0.34
650,650,20000.0,7.66,DEBTCONSOLIDATION,A,True,0.34
651,651,20000.0,6.17,MEDICAL,A,True,0.34
652,652,20000.0,16.35,PERSONAL,E,True,0.38
653,653,20000.0,7.9,MEDICAL,A,True,0.33
654,654,20000.0,16.49,VENTURE,D,True,0.37
655,655,3550.0,,VENTURE,A,False,0.18
656,656,7000.0,8.0,HOMEIMPROVEMENT,A,False,0.35
657,657,20000.0,10.99,PERSONAL,B,True,0.33
658,658,7750.0,6.91,VENTURE,A,False,0.38
659,659,20000.0,8.88,PERSONAL,B,True,0.37
660,660,20000.0,,VENTURE,A,True,0.33
661,661,20000.0,14.84,DEBTCONSOLIDATION,D,True,0.37
662,662,20000.0,11.12,PERSONAL,B,True,0.37
663,663,20000.0,7.88,EDUCATION,A,True,0.33
664,664,20000.0,,EDUCATION,B,True,0.33
665,665,6000.0,15.99,EDUCATION,D,False,0.29
666,666,5500.0,10.99,DEBTCONSOLIDATION,B,False,0.27
667,667,20000.0,,EDUCATION,B,True,0.33
668,668,20000.0,15.65,PERSONAL,D,True,0.37
669,669,20000.0,17.04,PERSONAL,E,True,0.37
670,670,20000.0,12.21,EDUCATION,B,True,0.33
671,671,1275.0,15.23,EDUCATION,C,False,0.06
672,672,20000.0,14.11,DEBTCONSOLIDATION,D,True,0.37
673,673,20000.0,11.14,PERSONAL,B,True,0.33
674,674,2400.0,11.49,MEDICAL,B,False,0.12
675,675,20000.0,13.87,PERSONAL,D,True,0.33
676,676,20000.0,10.08,HOMEIMPROVEMENT,B,True,0.33
677,677,20000.0,16.7,PERSONAL,E,True,0.37
678,678,20000.0,18.64,VENTURE,E,True,0.36
679,679,20000.0,12.18,HOMEIMPROVEMENT,B,True,0.33
680,680,3800.0,,DEBTCONSOLIDATION,D,False,0.19
681,681,20000.0,6.54,MEDICAL,A,True,0.32
682,682,20000.0,14.61,EDUCATION,D,True,0.36
683,683,20000.0,17.39,VENTURE,E,True,0.36
684,684,20000.0,11.12,HOMEIMPROVEMENT,B,True,0.32
685,685,20000.0,11.48,VENTURE,B,True,0.32
686,686,20000.0,12.42,MEDICAL,B,True,0.32
687,687,20000.0,10.25,DEBTCONSOLIDATION,B,True,0.34
688,688,20000.0,10.65,MEDICAL,B,True,0.31
689,689,5000.0,16.29,PERSONAL,D,False,0.24
690,690,20000.0,10.37,MEDICAL,B,True,0.31
691,691,20000.0,11.49,VENTURE,B,True,0.31
692,692,10000.0,10.59,VENTURE,B,False,0.48
693,693,5375.0,13.49,VENTURE,C,False,0.26
694,694,20000.0,,PERSONAL,C,True,0.34
695,695,20000.0,12.29,EDUCATION,C,True,0.34
696,696,3500.0,17.27,DEBTCONSOLIDATION,D,True,0.17
697,697,20000.0,11.99,DEBTCONSOLIDATION,B,True,0.31
698,698,20000.0,14.84,PERSONAL,D,True,0.34
699,699,20000.0,10.83,DEBTCONSOLIDATION,B,True,0.34
700,700,20000.0,13.22,DEBTCONSOLIDATION,C,True,0.31
701,701,20000.0,12.18,EDUCATION,B,False,0.3
702,702,20000.0,11.11,MEDICAL,B,False,0.3
703,703,20000.0,13.48,HOMEIMPROVEMENT,C,False,0.3
704,704,20000.0,10.75,EDUCATION,B,False,0.29
705,705,20000.0,12.53,PERSONAL,C,False,0.29
706,706,20000.0,14.84,DEBTCONSOLIDATION,D,True,0.32
707,707,20000.0,17.74,VENTURE,E,False,0.29
708,708,20000.0,9.99,HOMEIMPROVEMENT,B,False,0.29
709,709,20000.0,6.91,PERSONAL,A,False,0.29
710,710,20000.0,,HOMEIMPROVEMENT,E,True,0.31
711,711,20000.0,14.09,PERSONAL,D,False,0.28
712,712,3000.0,11.49,DEBTCONSOLIDATION,B,False,0.14
713,713,20000.0,14.09,EDUCATION,D,False,0.28
714,714,20000.0,15.2,MEDICAL,D,True,0.31
715,715,20000.0,11.83,MEDICAL,B,False,0.28
716,716,6000.0,12.21,PERSONAL,B,False,0.29
717,717,20000.0,14.11,VENTURE,D,True,0.3
718,718,20000.0,14.42,DEBTCONSOLIDATION,D,True,0.3
719,719,20000.0,14.74,HOMEIMPROVEMENT,D,False,0.28
720,720,20000.0,12.69,HOMEIMPROVEMENT,B,False,0.27
721,721,1625.0,16.89,DEBTCONSOLIDATION,D,True,0.08
722,722,20000.0,,DEBTCONSOLIDATION,B,False,0.27
723,723,4500.0,,HOMEIMPROVEMENT,D,True,0.21
724,724,8500.0,9.63,VENTURE,B,False,0.4
725,725,20000.0,8.88,HOMEIMPROVEMENT,B,False,0.27
726,726,20000.0,6.91,MEDICAL,A,False,0.27
727,727,20000.0,,EDUCATION,A,False,0.27
728,728,20000.0,10.38,PERSONAL,B,False,0.27
729,729,20000.0,10.99,DEBTCONSOLIDATION,B,True,0.29
730,730,20000.0,,VENTURE,C,False,0.27
731,731,7575.0,,PERSONAL,A,False,0.35
732,732,5200.0,12.42,EDUCATION,B,False,0.24
733,733,20000.0,14.82,HOMEIMPROVEMENT,E,True,0.29
734,734,20000.0,16.32,PERSONAL,E,False,0.26
735,735,20000.0,16.0,MEDICAL,E,True,0.29
736,736,20000.0,10.37,MEDICAL,B,False,0.26
737,737,20000.0,13.16,DEBTCONSOLIDATION,C,True,0.29
738,738,20000.0,14.88,VENTURE,E,True,0.29
739,739,20000.0,13.98,DEBTCONSOLIDATION,C,False,0.26
740,740,20000.0,13.36,HOMEIMPROVEMENT,D,True,0.28
741,741,7125.0,6.99,VENTURE,A,False,0.33
742,742,4025.0,5.42,EDUCATION,A,False,0.19
743,743,8000.0,5.42,MEDICAL,A,False,0.37
744,744,20000.0,13.85,HOMEIMPROVEMENT,C,False,0.26
745,745,4000.0,12.99,PERSONAL,C,False,0.19
746,746,4200.0,9.99,MEDICAL,B,False,0.19
747,747,1400.0,,VENTURE,C,False,0.06
748,748,20000.0,,VENTURE,B,False,0.26
749,749,20000.0,11.14,MEDICAL,B,True,0.28
750,750,3800.0,5.99,DEBTCONSOLIDATION,A,False,0.18
751,751,20000.0,,DEBTCONSOLIDATION,D,True,0.28
752,752,20000.0,11.58,VENTURE,B,False,0.26
753,753,20000.0,13.85,MEDICAL,C,False,0.25
754,754,20000.0,16.89,EDUCATION,D,False,0.25
755,755,20000.0,7.9,MEDICAL,A,False,0.25
756,756,6000.0,12.68,VENTURE,C,False,0.28
757,757,20000.0,14.91,MEDICAL,D,True,0.27
758,758,20000.0,13.06,VENTURE,C,False,0.25
759,759,20000.0,8.88,EDUCATION,B,False,0.25
760,760,2000.0,6.17,EDUCATION,A,False,0.09
761,761,20000.0,13.98,EDUCATION,C,False,0.25
762,762,8500.0,6.54,VENTURE,A,False,0.39
763,763,20000.0,13.85,MEDICAL,C,True,0.27
764,764,1000.0,10.36,HOMEIMPROVEMENT,B,False,0.05
765,765,20000.0,15.95,PERSONAL,E,True,0.27
766,766,20000.0,14.26,HOMEIMPROVEMENT,C,False,0.25
767,767,20000.0,11.71,MEDICAL,B,False,0.25
768,768,20000.0,13.49,DEBTCONSOLIDATION,C,False,0.25
769,769,2000.0,14.84,DEBTCONSOLIDATION,D,True,0.09
770,770,20000.0,,EDUCATION,C,False,0.24
771,771,20000.0,15.05,HOMEIMPROVEMENT,D,True,0.26
772,772,20000.0,13.79,EDUCATION,C,True,0.26
773,773,20000.0,13.48,EDUCATION,C,False,0.24
774,774,3000.0,6.76,VENTURE,A,False,0.14
775,775,20000.0,11.11,PERSONAL,B,False,0.24
776,776,20000.0,13.92,EDUCATION,C,False,0.24
777,777,4400.0,12.53,EDUCATION,B,False,0.2
778,778,10000.0,11.14,DEBTCONSOLIDATION,B,False,0.46
779,779,20000.0,14.11,HOMEIMPROVEMENT,D,True,0.25
780,780,20000.0,7.49,MEDICAL,A,False,0.24
781,781,20000.0,10.25,DEBTCONSOLIDATION,B,False,0.24
782,782,20000.0,12.53,PERSONAL,B,True,0.27
783,783,1500.0,11.86,PERSONAL,B,False,0.07
784,784,9000.0,7.88,VENTURE,A,False,0.41
785,785,20000.0,,HOMEIMPROVEMENT,B,False,0.24
786,786,4000.0,,VENTURE,D,False,0.18
787,787,20000.0,13.85,DEBTCONSOLIDATION,C,False,0.23
788,788,6000.0,13.23,PERSONAL,C,False,0.27
789,789,20000.0,,PERSONAL,B,False,0.22
790,790,20000.0,18.25,HOMEIMPROVEMENT,F,True,0.26
791,791,20000.0,6.54,DEBTCONSOLIDATION,A,False,0.22
792,792,20000.0,11.49,MEDICAL,B,False,0.22
793,793,20000.0,11.49,MEDICAL,B,False,0.22
794,794,7000.0,11.71,EDUCATION,B,False,0.32
795,795,20000.0,13.57,DEBTCONSOLIDATION,C,False,0.22
796,796,20000.0,14.35,EDUCATION,C,False,0.22
797,797,3825.0,10.65,DEBTCONSOLIDATION,B,False,0.17
798,798,20000.0,15.65,VENTURE,F,False,0.22
799,799,6500.0,,VENTURE,A,False,0.3
800,800,5875.0,6.62,EDUCATION,A,True,0.27
801,801,20000.0,9.25,MEDICAL,B,False,0.22
802,802,2400.0,11.71,MEDICAL,B,False,0.11
803,803,8000.0,5.42,PERSONAL,A,False,0.36
804,804,20000.0,9.45,DEBTCONSOLIDATION,B,False,0.21
805,805,1550.0,7.49,DEBTCONSOLIDATION,A,True,0.07
806,806,20000.0,,PERSONAL,B,False,0.21
807,807,20000.0,,DEBTCONSOLIDATION,C,True,0.24
808,808,20000.0,10.99,EDUCATION,B,False,0.21
809,809,20000.0,,HOMEIMPROVEMENT,D,False,0.21
810,810,7350.0,7.66,VENTURE,A,False,0.33
811,811,20000.0,13.04,MEDICAL,C,False,0.21
812,812,7200.0,7.14,PERSONAL,A,False,0.33
813,813,20000.0,15.65,VENTURE,D,True,0.23
814,814,20000.0,11.83,EDUCATION,B,False,0.2
815,815,3000.0,16.0,DEBTCONSOLIDATION,D,False,0.14
816,816,20000.0,15.28,EDUCATION,D,False,0.2
817,817,4000.0,15.05,DEBTCONSOLIDATION,D,False,0.18
818,818,8500.0,15.05,DEBTCONSOLIDATION,D,False,0.39
819,819,20000.0,14.22,HOMEIMPROVEMENT,C,False,0.2
820,820,20000.0,16.35,HOMEIMPROVEMENT,E,True,0.23
821,821,7500.0,10.96,VENTURE,B,False,0.34
822,822,20000.0,13.06,HOMEIMPROVEMENT,C,False,0.2
823,823,20000.0,13.06,HOMEIMPROVEMENT,C,False,0.2
824,824,7500.0,,VENTURE,E,False,0.34
825,825,6700.0,,EDUCATION,A,False,0.3
826,826,20000.0,14.96,MEDICAL,D,True,0.23
827,827,20000.0,17.04,MEDICAL,E,True,0.23
828,828,20000.0,12.21,PERSONAL,B,False,0.2
829,829,6400.0,7.88,PERSONAL,A,False,0.29
830,830,5400.0,5.42,PERSONAL,A,False,0.24
831,831,20000.0,10.74,DEBTCONSOLIDATION,B,False,0.19
832,832,20000.0,13.22,PERSONAL,C,True,0.22
833,833,20000.0,14.59,DEBTCONSOLIDATION,D,True,0.21
834,834,20000.0,,HOMEIMPROVEMENT,C,False,0.19
835,835,20000.0,,PERSONAL,C,True,0.21
836,836,20000.0,12.42,EDUCATION,B,False,0.18
837,837,20000.0,14.17,EDUCATION,C,False,0.18
838,838,20000.0,13.72,DEBTCONSOLIDATION,C,False,0.18
839,839,20000.0,10.38,PERSONAL,B,False,0.18
840,840,20000.0,,VENTURE,B,False,0.18
841,841,2000.0,7.51,PERSONAL,A,False,0.09
842,842,7125.0,11.71,HOMEIMPROVEMENT,B,True,0.31
843,843,3000.0,8.9,PERSONAL,A,True,0.13
844,844,20000.0,17.39,MEDICAL,E,True,0.2
845,845,4800.0,5.79,PERSONAL,A,False,0.21
846,846,8300.0,12.61,PERSONAL,C,True,0.36
847,847,20000.0,10.37,MEDICAL,B,False,0.17
848,848,4750.0,11.36,HOMEIMPROVEMENT,B,False,0.21
849,849,20000.0,8.9,VENTURE,A,False,0.17
850,850,20000.0,11.11,VENTURE,B,False,0.16
851,851,3000.0,8.94,EDUCATION,A,False,0.13
852,852,20000.0,15.27,PERSONAL,C,False,0.15
853,853,20000.0,13.11,DEBTCONSOLIDATION,C,False,0.15
854,854,6000.0,16.0,EDUCATION,E,False,0.26
855,855,20000.0,12.36,EDUCATION,D,False,0.15
856,856,10625.0,7.51,DEBTCONSOLIDATION,A,False,0.46
857,857,7000.0,8.9,MEDICAL,A,False,0.3
858,858,20000.0,6.54,EDUCATION,A,False,0.14
859,859,20000.0,15.99,VENTURE,D,True,0.14
860,860,3600.0,17.27,HOMEIMPROVEMENT,D,True,0.16
861,861,20000.0,17.99,DEBTCONSOLIDATION,E,True,0.14
862,862,20000.0,7.49,PERSONAL,A,False,0.13
863,863,4800.0,10.0,DEBTCONSOLIDATION,B,False,0.21
864,864,20000.0,9.99,HOMEIMPROVEMENT,B,False,0.13
865,865,20000.0,11.36,VENTURE,B,False,0.12
866,866,20000.0,11.83,HOMEIMPROVEMENT,B,False,0.12
867,867,3000.0,13.35,DEBTCONSOLIDATION,C,False,0.13
868,868,20000.0,14.72,DEBTCONSOLIDATION,C,False,0.11
869,869,4400.0,6.76,HOMEIMPROVEMENT,A,False,0.19
870,870,19900.0,11.83,MEDICAL,B,True,0.34
871,871,19800.0,11.48,MEDICAL,B,False,0.17
872,872,500.0,11.41,MEDICAL,C,False,0.03
873,873,10000.0,,PERSONAL,C,True,0.43
874,874,700.0,12.29,EDUCATION,C,False,0.04
875,875,7000.0,14.96,EDUCATION,D,False,0.3
876,876,750.0,12.29,DEBTCONSOLIDATION,C,False,0.04
877,877,1000.0,10.37,PERSONAL,B,True,0.1
878,878,1000.0,14.74,HOMEIMPROVEMENT,D,True,0.1
879,879,1000.0,13.43,HOMEIMPROVEMENT,C,True,0.1
880,880,2400.0,9.63,EDUCATION,A,False,0.1
881,881,2400.0,12.21,EDUCATION,B,False,0.1
882,882,1000.0,10.25,MEDICAL,B,True,0.1
883,883,1000.0,12.99,MEDICAL,C,False,0.09
884,884,1000.0,13.98,VENTURE,C,False,0.09
885,885,1000.0,14.65,DEBTCONSOLIDATION,C,False,0.08
886,886,1000.0,10.65,EDUCATION,B,False,0.08
887,887,1000.0,13.98,EDUCATION,C,False,0.08
888,888,1000.0,13.57,PERSONAL,C,True,0.08
889,889,1000.0,14.96,PERSONAL,D,True,0.08
890,890,1000.0,10.0,DEBTCONSOLIDATION,B,True,0.07
891,891,1000.0,16.29,VENTURE,D,True,0.07
892,892,2000.0,11.11,VENTURE,B,False,0.09
893,893,5000.0,,VENTURE,D,False,0.22
894,894,1000.0,16.69,VENTURE,E,True,0.07
895,895,15000.0,8.94,EDUCATION,A,False,0.65
896,896,1000.0,14.3,MEDICAL,D,True,0.07
897,897,1000.0,15.65,VENTURE,D,True,0.06
898,898,1000.0,11.49,VENTURE,B,False,0.06
899,899,1000.0,13.48,EDUCATION,C,False,0.06
900,900,1000.0,12.53,EDUCATION,B,False,0.05
901,901,19000.0,10.62,EDUCATION,B,True,0.48
902,902,19000.0,12.18,VENTURE,B,True,0.48
903,903,19000.0,11.99,MEDICAL,B,True,0.4
904,904,19000.0,10.99,HOMEIMPROVEMENT,B,True,0.38
905,905,19000.0,,MEDICAL,B,True,0.37
906,906,7000.0,10.38,DEBTCONSOLIDATION,B,False,0.3
907,907,19000.0,16.7,PERSONAL,E,True,0.4
908,908,19000.0,,DEBTCONSOLIDATION,C,True,0.35
909,909,19000.0,,VENTURE,A,True,0.35
910,910,19000.0,11.14,PERSONAL,B,True,0.35
911,911,19000.0,7.49,MEDICAL,A,True,0.31
912,912,19000.0,8.88,MEDICAL,B,False,0.27
913,913,19000.0,10.99,MEDICAL,B,False,0.26
914,914,19000.0,10.62,HOMEIMPROVEMENT,B,False,0.26
915,915,19000.0,8.9,VENTURE,A,False,0.24
916,916,6000.0,14.59,MEDICAL,D,True,0.25
917,917,2500.0,9.91,VENTURE,B,False,0.1
918,918,19000.0,13.22,PERSONAL,C,False,0.2
919,919,19000.0,12.29,HOMEIMPROVEMENT,C,False,0.18
920,920,19000.0,11.48,PERSONAL,B,False,0.11
921,921,18950.0,,PERSONAL,B,True,0.38
922,922,18800.0,6.99,DEBTCONSOLIDATION,A,True,0.34
923,923,18750.0,10.38,DEBTCONSOLIDATION,B,False,0.27
924,924,18725.0,6.54,VENTURE,A,True,0.51
925,925,18550.0,11.83,DEBTCONSOLIDATION,B,True,0.43
926,926,7100.0,12.42,VENTURE,B,False,0.3
927,927,18500.0,10.71,MEDICAL,B,True,0.54
928,928,18500.0,10.91,EDUCATION,C,True,0.51
929,929,18500.0,7.66,MEDICAL,A,True,0.49
930,930,18500.0,13.61,DEBTCONSOLIDATION,C,True,0.33
931,931,18500.0,11.26,EDUCATION,B,False,0.25
932,932,18500.0,7.49,EDUCATION,A,False,0.25
933,933,18500.0,7.9,HOMEIMPROVEMENT,A,True,0.25
934,934,8000.0,9.91,MEDICAL,B,False,0.33
935,935,3000.0,7.9,VENTURE,A,False,0.13
936,936,18500.0,15.33,VENTURE,F,True,0.24
937,937,18500.0,12.87,EDUCATION,C,False,0.13
938,938,5000.0,7.9,EDUCATION,A,False,0.21
939,939,18400.0,13.16,PERSONAL,C,True,0.38
940,940,18400.0,9.99,DEBTCONSOLIDATION,B,True,0.37
941,941,18400.0,8.9,PERSONAL,A,False,0.15
942,942,5000.0,14.65,VENTURE,C,True,0.21
943,943,6000.0,13.49,DEBTCONSOLIDATION,C,False,0.25
944,944,18250.0,10.25,VENTURE,B,True,0.54
945,945,18250.0,11.49,PERSONAL,B,True,0.52
