person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log
25,180000,mortgage,3.0,venture,B,9950,11.26,False,0.06,N,2,12.100717685412471,9.205428327615163
23,15000,own,7.0,medical,B,4475,,True,0.3,N,4,9.61587214452889,8.406485069431817
23,78000,rent,2.0,venture,D,25000,16.32,True,0.32,Y,3,11.264476926102367,10.12667110305036
25,66300,rent,3.0,medical,E_or_lower,25000,17.93,True,0.32,Y,4,11.101960259016467,10.12667110305036
23,90000,rent,0.0,debt-consolidation,B,25000,11.36,False,0.28,N,3,11.407576060361786,10.12667110305036
24,79000,rent,9.0,debt-consolidation,D,25000,14.96,True,0.32,Y,4,11.277215789596893,10.12667110305036
24,91800,rent,4.0,personal,C,25000,13.43,False,0.27,Y,3,11.427378469795439,10.12667110305036
25,92000,rent,6.0,home-improvement,B,25000,12.69,False,0.27,N,3,11.429554725537322,10.12667110305036
24,92000,rent,1.0,venture,C,25000,12.73,False,0.27,Y,4,11.429554725537322,10.12667110305036
23,93600,rent,3.0,venture,D,25000,15.21,False,0.27,N,4,11.446796346169297,10.12667110305036
23,15000,mortgage,1.0,medical,C,1750,12.68,False,0.12,Y,3,9.61587214452889,7.467942332285852
23,70550,rent,3.0,medical,E_or_lower,25000,19.04,True,0.3,Y,4,11.164091131524941,10.12667110305036
25,83800,rent,2.0,debt-consolidation,D,25000,15.95,True,0.3,Y,3,11.336200219573199,10.12667110305036
26,175000,mortgage,3.0,venture,A,2600,8.9,False,0.02,N,4,12.07254696717504,7.8636512654486515
25,175000,mortgage,10.0,home-improvement,A,8000,7.9,False,0.05,N,2,12.07254696717504,8.987321812850125
22,175000,mortgage,6.0,education,B,18000,,False,0.1,N,2,12.07254696717504,9.798182590890704
23,175000,mortgage,8.0,personal,B,21000,11.99,False,0.12,N,3,12.07254696717504,9.952325334619427
23,15000,own,4.0,debt-consolidation,C,4000,13.98,True,0.27,N,4,9.61587214452889,8.294299608857235
23,15000,own,4.0,venture,B,4600,10.99,True,0.31,N,2,9.61587214452889,8.434028950155469
22,88000,rent,6.0,debt-consolidation,D,25000,15.58,True,0.28,Y,2,11.385103457032141,10.12667110305036
25,74800,rent,2.0,medical,B,25000,10.99,True,0.28,N,2,11.222586532857163,10.12667110305036
25,88000,rent,0.0,venture,D,25000,14.96,True,0.28,N,4,11.385103457032141,10.12667110305036
25,15000,own,2.0,home-improvement,D,1750,15.31,False,0.12,Y,4,9.61587214452889,7.467942332285852
26,88000,rent,2.0,venture,D,25000,15.65,True,0.28,N,3,11.385103457032141,10.12667110305036
25,100000,rent,1.0,venture,B,25000,9.33,False,0.25,N,4,11.51293546492023,10.12667110305036
23,15000,mortgage,0.0,personal,C,3600,13.47,True,0.24,N,4,9.61587214452889,8.188966863648876
24,102400,rent,8.0,personal,B,25000,10.36,False,0.24,N,3,11.536651757164861,10.12667110305036
24,92000,rent,1.0,home-improvement,E_or_lower,25000,16.77,True,0.27,Y,4,11.429554725537322,10.12667110305036
23,93000,rent,0.0,debt-consolidation,D,25000,14.59,True,0.27,Y,2,11.440365524765756,10.12667110305036
22,175000,rent,6.0,venture,C,3500,11.91,False,0.02,Y,2,12.07254696717504,8.160803920954665
23,175000,mortgage,3.0,education,A,7200,8.38,False,0.04,N,3,12.07254696717504,8.881975184248867
25,174708,rent,9.0,venture,B,9000,10.59,False,0.05,N,3,12.07087701168129,9.105090961257085
25,174000,mortgage,2.0,debt-consolidation,C,8800,14.27,False,0.05,N,3,12.066816325306588,9.082620630373812
26,174000,rent,8.0,debt-consolidation,B,12000,12.53,False,0.07,N,4,12.066816325306588,9.392745258631441
25,162000,mortgage,5.0,debt-consolidation,E_or_lower,25000,16.0,True,0.15,Y,3,11.995357787034976,10.12667110305036
26,173467,mortgage,10.0,venture,B,10000,11.71,False,0.06,N,4,12.063748423317918,9.210440366976517
21,15000,own,0.0,home-improvement,C,3175,11.54,True,0.21,Y,3,9.61587214452889,8.063377822367027
25,96000,rent,2.0,home-improvement,E_or_lower,25000,15.68,True,0.26,Y,4,11.472113887062386,10.12667110305036
21,15120,mortgage,0.0,education,B,1500,10.59,False,0.1,N,2,9.623839785112668,7.313886831633462
24,97908,rent,8.0,home-improvement,D,25000,12.61,True,0.26,Y,2,11.491793754834617,10.12667110305036
26,110000,rent,3.0,personal,C,25000,,False,0.23,Y,2,11.608244735642321,10.12667110305036
23,15204,mortgage,7.0,personal,A,2800,8.49,True,0.18,N,3,9.629379600111465,7.937731775260109
25,159600,rent,0.0,personal,D,29800,17.27,True,0.19,Y,4,11.980432229642377,10.30229722897745
24,171500,rent,6.0,debt-consolidation,A,18000,8.9,False,0.1,N,4,12.052344376474922,9.798182590890704
25,170004,mortgage,3.0,medical,B,10000,11.11,False,0.06,N,4,12.043583127364586,9.210440366976517
24,158004,rent,0.0,home-improvement,D,25000,14.59,True,0.16,Y,2,11.970381957078013,10.12667110305036
26,170000,rent,0.0,venture,B,13000,12.42,False,0.08,N,3,12.04355959836804,9.472781556562168
24,83300,rent,0.0,medical,D,25000,,True,0.26,N,2,11.330215832884798,10.12667110305036
24,110000,rent,7.0,home-improvement,D,25000,15.7,False,0.23,Y,2,11.608244735642321,10.12667110305036
22,15360,own,7.0,home-improvement,B,2500,12.53,True,0.16,N,3,9.639587108749145,7.824445930877619
25,134300,rent,3.0,medical,D,5000,16.49,True,0.03,N,2,11.807838828499989,8.517393171418904
25,170000,mortgage,2.0,education,A,20000,7.49,False,0.12,N,2,12.04355959836804,9.90353755128617
22,100580,rent,6.0,debt-consolidation,D,25000,14.96,True,0.25,Y,2,11.51871865201099,10.12667110305036
25,113000,rent,7.0,medical,C,25000,12.73,False,0.22,Y,4,11.635151947212842,10.12667110305036
24,120000,rent,8.0,education,B,25000,10.65,False,0.21,N,4,11.695255355062795,10.12667110305036
25,120000,rent,6.0,medical,B,25000,10.74,False,0.21,N,2,11.695255355062795,10.12667110305036
23,120000,rent,7.0,education,B,25000,9.99,False,0.21,N,2,11.695255355062795,10.12667110305036
24,91800,rent,5.0,medical,D,25000,15.33,True,0.23,Y,2,11.427378469795439,10.12667110305036
21,15600,own,5.0,venture,A,1000,7.29,False,0.06,N,4,9.65509029374725,6.90875477931522
26,108000,rent,2.0,personal,D,25000,15.05,True,0.23,N,3,11.58989576532275,10.12667110305036
26,129996,rent,6.0,personal,B,25000,10.75,False,0.19,N,3,11.775266652248366,10.12667110305036
23,130000,rent,4.0,education,D,25000,16.02,False,0.19,Y,2,11.775297421715827,10.12667110305036
23,130000,rent,7.0,venture,B,25000,11.49,False,0.19,N,4,11.775297421715827,10.12667110305036
25,170000,own,4.0,education,B,20000,12.53,False,0.12,N,4,12.04355959836804,9.90353755128617
26,170000,mortgage,0.0,venture,C,12000,13.57,False,0.07,Y,2,12.04355959836804,9.392745258631441
22,169000,rent,1.0,personal,B,14000,11.14,False,0.08,N,3,12.037659911047468,9.546884034617925
26,168750,rent,10.0,medical,C,24250,12.87,False,0.14,Y,3,12.036179534643145,10.096213132628804
23,168600,rent,3.0,education,B,20000,11.58,False,0.12,N,3,12.035290255730404,9.90353755128617
24,168288,rent,5.0,home-improvement,B,1800,11.12,False,0.02,N,3,12.03343801856575,7.496097345175956
25,168000,mortgage,2.0,personal,B,29800,10.65,False,0.21,N,2,12.031725210748633,10.30229722897745
24,133300,rent,6.0,debt-consolidation,B,25000,10.37,False,0.19,N,2,11.80036500801413,10.12667110305036
24,15600,own,5.0,home-improvement,A,3300,6.39,True,0.21,N,4,9.65509029374725,8.101980731853192
24,134000,rent,8.0,personal,D,25000,16.07,False,0.19,Y,3,11.80560254159177,10.12667110305036
25,134000,rent,7.0,medical,B,25000,10.62,False,0.19,N,2,11.80560254159177,10.12667110305036
25,15600,own,0.0,venture,E_or_lower,3200,18.09,True,0.21,N,2,9.65509029374725,8.071218539969863
25,135000,rent,5.0,education,B,25000,11.36,False,0.19,N,4,11.813037464800539,10.12667110305036
26,135660,rent,10.0,debt-consolidation,B,25000,12.53,False,0.18,N,4,11.817914405842503,10.12667110305036
25,145000,rent,0.0,education,B,25000,9.99,False,0.17,N,4,11.884495917930655,10.12667110305036
23,150000,rent,4.0,education,B,25000,10.36,False,0.17,N,3,11.918397239722838,10.12667110305036
23,165000,mortgage,3.0,education,A,9600,5.99,False,0.06,N,3,12.013706813470414,9.169622538697624
22,153000,mortgage,5.0,debt-consolidation,D,24000,15.62,True,0.16,Y,2,11.938199736300925,10.085850775128717
24,165000,mortgage,5.0,personal,B,20000,10.37,False,0.12,N,4,12.013706813470414,9.90353755128617
25,165000,mortgage,0.0,home-improvement,E_or_lower,25000,19.74,False,0.15,N,4,12.013706813470414,10.12667110305036
21,165000,mortgage,5.0,education,A,20000,6.91,False,0.12,N,4,12.013706813470414,9.90353755128617
23,16000,own,7.0,medical,A,6000,7.9,True,0.38,N,2,9.680406499268875,8.699681400989514
23,16000,mortgage,3.0,debt-consolidation,C,2275,13.06,False,0.14,Y,4,9.680406499268875,7.730174795246222
23,16000,own,7.0,personal,A,2000,6.39,False,0.13,N,3,9.680406499268875,7.601402334583733
23,148000,rent,1.0,debt-consolidation,E_or_lower,25000,14.93,True,0.17,N,3,11.904974309480183,10.12667110305036
23,16000,mortgage,1.0,medical,C,5600,12.84,True,0.35,N,4,9.680406499268875,8.630700432209832
24,16020,own,3.0,venture,E_or_lower,3625,17.14,True,0.23,Y,2,9.681655640646714,8.195885391314796
22,16094,mortgage,2.0,venture,A,5500,7.14,True,0.34,N,3,9.686263943732909,8.612685172875459
25,175000,rent,2.0,personal,A,25000,8.9,False,0.14,N,2,12.07254696717504,10.12667110305036
22,16200,own,6.0,personal,B,2000,12.42,False,0.12,N,3,9.692828247710418,7.601402334583733
24,185000,rent,7.0,home-improvement,C,25000,12.68,False,0.14,Y,2,12.128116509451258,10.12667110305036
25,162000,rent,9.0,personal,C,25000,11.03,False,0.15,N,2,11.995357787034976,10.12667110305036
26,161000,rent,10.0,venture,A,29800,7.9,False,0.19,N,4,11.989165855127435,10.30229722897745
22,160000,mortgage,0.0,medical,B,29800,10.65,False,0.22,N,4,11.982935344196433,10.30229722897745
25,225000,rent,5.0,venture,B,25000,11.86,False,0.11,N,4,12.323860125621126,10.12667110305036
25,16400,own,1.0,personal,A,5000,8.94,True,0.3,N,4,9.70509758756311,8.517393171418904
23,16500,own,6.0,venture,B,4375,9.63,True,0.27,N,4,9.711176264112805,8.383890344101816
25,49500,rent,6.0,personal,C,24750,14.22,True,0.5,N,3,10.809748150372926,10.11662117122102
23,60000,rent,4.0,debt-consolidation,B,24750,9.33,True,0.41,N,3,11.002116507732017,10.11662117122102
24,84200,rent,8.0,medical,C,24500,13.85,False,0.29,N,4,11.340962076644454,10.106469212026385
22,16800,mortgage,5.0,education,B,2000,10.65,False,0.12,N,2,9.729193687429403,7.601402334583733
24,92000,rent,8.0,medical,B,24500,11.46,False,0.27,N,4,11.429554725537322,10.106469212026385
23,160000,mortgage,5.0,personal,A,29800,7.66,False,0.22,N,2,11.982935344196433,10.30229722897745
24,160000,mortgage,9.0,venture,E_or_lower,12000,16.77,False,0.07,N,4,11.982935344196433,9.392745258631441
25,160000,mortgage,1.0,personal,B,12000,9.63,False,0.07,N,4,11.982935344196433,9.392745258631441
26,160000,rent,6.0,personal,C,25000,12.23,False,0.16,Y,4,11.982935344196433,10.12667110305036
25,125800,mortgage,0.0,medical,D,10000,14.09,True,0.07,N,4,11.74245657234248,9.210440366976517
25,54000,rent,2.0,personal,C,24250,13.98,True,0.45,N,4,10.896757843893464,10.096213132628804
23,62500,rent,1.0,education,B,24250,10.62,True,0.39,N,4,11.042937835596494,10.096213132628804
24,16800,mortgage,4.0,debt-consolidation,A,3900,,True,0.23,N,3,9.729193687429403,8.268988209506656
25,68400,rent,9.0,personal,E_or_lower,24250,17.56,True,0.35,N,4,11.133142723386813,10.096213132628804
26,56045,rent,1.0,medical,D,24250,14.96,True,0.37,N,2,10.933928061100904,10.096213132628804
22,74000,rent,7.0,debt-consolidation,D,24250,15.65,True,0.33,Y,2,11.211833885608513,10.096213132628804
24,65453,rent,9.0,medical,D,24250,15.7,True,0.31,N,2,11.089102884825811,10.096213132628804
24,89908,rent,1.0,venture,B,24250,12.53,False,0.27,N,3,11.406553326683621,10.096213132628804
26,78000,rent,0.0,home-improvement,E_or_lower,24250,17.56,True,0.31,Y,3,11.264476926102367,10.096213132628804
23,100000,rent,0.0,personal,C,24250,12.87,False,0.24,Y,2,11.51293546492023,10.096213132628804
23,103000,rent,6.0,personal,D,24250,15.7,False,0.24,N,2,11.542493975902508,10.096213132628804
25,160000,mortgage,2.0,education,A,9000,,False,0.06,N,3,11.982935344196433,9.105090961257085
25,160000,own,5.0,venture,B,15000,11.14,False,0.09,N,4,11.982935344196433,9.61587214452889
24,160000,mortgage,3.0,venture,D,20000,16.0,False,0.13,N,3,11.982935344196433,9.90353755128617
23,160000,mortgage,2.0,education,D,25000,15.65,False,0.16,Y,2,11.982935344196433,10.12667110305036
26,160000,mortgage,0.0,debt-consolidation,C,13750,,False,0.09,N,4,11.982935344196433,9.528866827722945
21,160000,mortgage,3.0,venture,D,15250,15.31,False,0.1,Y,4,11.982935344196433,9.632400353656184
25,160000,mortgage,3.0,venture,C,20000,13.47,False,0.13,Y,2,11.982935344196433,9.90353755128617
22,16800,mortgage,0.0,home-improvement,C,4750,13.85,True,0.28,Y,2,9.729193687429403,8.46611040118692
25,111996,rent,9.0,personal,D,24250,,False,0.22,N,3,11.626227364204203,10.096213132628804
21,16800,mortgage,0.0,venture,B,6000,10.39,True,0.36,N,4,9.729193687429403,8.699681400989514
25,115200,rent,0.0,home-improvement,B,24250,11.36,False,0.21,N,2,11.654433707761807,10.096213132628804
23,144000,rent,0.0,education,B,24250,11.83,False,0.17,N,3,11.87757552297847,10.096213132628804
23,225000,rent,3.0,education,B,24250,12.53,False,0.08,N,3,12.323860125621126,10.096213132628804
22,108000,rent,1.0,home-improvement,D,24150,14.96,True,0.22,Y,3,11.58989576532275,10.092081066090932
22,43000,rent,7.0,debt-consolidation,C,24000,13.85,True,0.5,Y,3,10.668978650219241,10.085850775128717
23,47004,rent,1.0,venture,B,24000,11.58,True,0.5,N,4,10.75800925801265,10.085850775128717
24,48000,rent,4.0,venture,D,24000,16.29,True,0.5,Y,2,10.778977123006351,10.085850775128717
26,48000,rent,4.0,medical,A,24000,,True,0.5,N,3,10.778977123006351,10.085850775128717
21,44964,rent,2.0,education,D,24000,16.29,True,0.5,Y,2,10.713639688348616,10.085850775128717
25,52000,rent,4.0,personal,B,24000,10.74,True,0.46,N,2,10.859018228147887,10.085850775128717
22,17352,mortgage,4.0,education,C,2250,15.27,False,0.13,Y,3,9.761520681090504,7.719129840906732
24,47000,rent,3.0,personal,E_or_lower,24000,17.8,True,0.5,N,2,10.757924157061597,10.085850775128717
22,17400,mortgage,6.0,venture,B,1000,11.36,False,0.06,N,2,9.76428295481558,6.90875477931522
22,49000,rent,2.0,medical,E_or_lower,24000,17.56,True,0.49,N,4,10.799595985047786,10.085850775128717
26,60000,rent,0.0,personal,A,24000,7.9,True,0.4,N,4,11.002116507732017,10.085850775128717
25,60000,rent,3.0,personal,B,24000,10.99,True,0.4,N,4,11.002116507732017,10.085850775128717
22,60000,rent,0.0,personal,A,24000,7.29,True,0.4,N,3,11.002116507732017,10.085850775128717
21,60000,rent,5.0,medical,B,24000,10.75,True,0.4,N,2,11.002116507732017,10.085850775128717
26,62004,rent,9.0,debt-consolidation,A,24000,7.9,True,0.39,N,3,11.034970305936874,10.085850775128717
22,62400,rent,3.0,education,D,24000,14.84,True,0.38,N,2,11.041336579870135,10.085850775128717
26,65000,rent,10.0,debt-consolidation,A,24000,,True,0.37,N,2,11.082157933374816,10.085850775128717
22,17760,mortgage,6.0,education,C,4975,,True,0.28,Y,3,9.784760321267326,8.512381634419015
23,59000,rent,5.0,debt-consolidation,E_or_lower,24000,19.69,True,0.41,Y,2,10.985309671896763,10.085850775128717
23,66000,rent,6.0,venture,A,24000,,True,0.36,N,4,11.097425172408931,10.085850775128717
24,60000,rent,0.0,venture,D,24000,14.96,True,0.4,N,4,11.002116507732017,10.085850775128717
25,66143,rent,9.0,education,A,24000,6.99,True,0.36,N,3,11.099589462481495,10.085850775128717
22,62250,rent,3.0,personal,E_or_lower,24000,16.45,True,0.39,Y,4,11.038929878454953,10.085850775128717
24,70000,rent,8.0,education,B,24000,10.99,True,0.34,N,4,11.156264806643742,10.085850775128717
23,74000,rent,7.0,debt-consolidation,B,24000,10.99,True,0.32,N,2,11.211833885608513,10.085850775128717
22,18000,own,3.0,personal,A,3000,7.9,True,0.17,N,4,9.798182590890704,8.006700845440367
22,75000,rent,6.0,education,B,24000,12.69,True,0.32,N,4,11.225256725762893,10.085850775128717
24,75000,rent,9.0,medical,B,24000,10.37,True,0.32,N,3,11.225256725762893,10.085850775128717
24,75000,rent,7.0,home-improvement,C,24000,,True,0.32,N,3,11.225256725762893,10.085850775128717
26,69000,rent,0.0,debt-consolidation,E_or_lower,24000,15.83,True,0.35,N,3,11.141876276228,10.085850775128717
23,78000,rent,4.0,personal,C,24000,13.92,True,0.31,N,3,11.264476926102367,10.085850775128717
22,18000,own,4.0,venture,B,2000,11.49,False,0.11,N,3,9.798182590890704,7.601402334583733
24,80000,rent,2.0,medical,B,24000,10.25,False,0.3,N,2,11.289794413577894,10.085850775128717
22,18000,own,1.0,home-improvement,A,3500,7.49,True,0.19,N,4,9.798182590890704,8.160803920954665
23,18000,own,3.0,education,A,4000,5.99,True,0.22,N,2,9.798182590890704,8.294299608857235
23,74700,rent,6.0,personal,D,24000,12.92,True,0.32,N,2,11.221248757912162,10.085850775128717
26,88596,rent,3.0,personal,B,24000,11.58,False,0.27,N,3,11.39185327597476,10.085850775128717
25,95000,rent,4.0,education,A,24000,8.9,False,0.25,N,2,11.461642696843066,10.085850775128717
22,83000,rent,6.0,debt-consolidation,E_or_lower,24000,19.69,True,0.29,N,3,11.326607934898927,10.085850775128717
25,95000,rent,9.0,venture,A,24000,6.54,False,0.25,N,4,11.461642696843066,10.085850775128717
21,18000,own,3.0,home-improvement,D,4900,14.54,True,0.27,Y,4,9.798182590890704,8.497194544909547
21,18000,own,4.0,education,B,5000,11.11,True,0.28,N,2,9.798182590890704,8.517393171418904
26,100000,rent,5.0,personal,C,24000,12.73,False,0.24,N,4,11.51293546492023,10.085850775128717
24,110000,rent,7.0,venture,D,24000,15.62,False,0.22,N,4,11.608244735642321,10.085850775128717
24,18000,own,0.0,home-improvement,A,6250,6.54,True,0.35,N,4,9.798182590890704,8.740496729931813
22,98000,rent,7.0,debt-consolidation,E_or_lower,24000,,True,0.24,Y,2,11.49273296168228,10.085850775128717
26,103872,rent,6.0,debt-consolidation,E_or_lower,24000,20.03,True,0.23,N,4,11.550924278061439,10.085850775128717
22,120000,rent,4.0,education,B,24000,9.91,False,0.2,N,4,11.695255355062795,10.085850775128717
24,120000,rent,1.0,venture,B,24000,12.69,False,0.2,N,4,11.695255355062795,10.085850775128717
26,108000,rent,9.0,education,E_or_lower,24000,20.16,True,0.22,N,3,11.58989576532275,10.085850775128717
24,124080,rent,4.0,personal,D,24000,16.49,False,0.19,Y,4,11.728689857134514,10.085850775128717
23,18000,mortgage,1.0,medical,D,2500,15.95,True,0.14,N,2,9.798182590890704,7.824445930877619
24,130000,rent,7.0,debt-consolidation,B,24000,11.49,False,0.18,N,3,11.775297421715827,10.085850775128717
25,135000,rent,8.0,personal,B,24000,10.99,False,0.18,N,2,11.813037464800539,10.085850775128717
24,135000,rent,4.0,home-improvement,C,24000,13.79,False,0.18,N,2,11.813037464800539,10.085850775128717
23,114750,rent,2.0,medical,E_or_lower,24000,20.03,True,0.18,Y,3,11.650519842481769,10.085850775128717
23,150000,rent,0.0,education,A,24000,7.49,False,0.16,N,4,11.918397239722838,10.085850775128717
23,138000,rent,7.0,debt-consolidation,D,24000,16.0,True,0.17,Y,2,11.835016210489899,10.085850775128717
24,18000,own,6.0,personal,A,13000,7.88,True,0.5,N,3,9.798182590890704,9.472781556562168
21,18000,own,0.0,venture,B,6250,10.62,True,0.35,N,4,9.798182590890704,8.740496729931813
26,155000,rent,7.0,debt-consolidation,B,24000,10.99,False,0.15,N,4,11.951186847493476,10.085850775128717
26,148000,rent,1.0,education,E_or_lower,24000,18.3,True,0.16,N,2,11.904974309480183,10.085850775128717
26,170000,rent,3.0,debt-consolidation,C,24000,,False,0.14,Y,2,12.04355959836804,10.085850775128717
21,18000,own,1.0,personal,B,2500,11.36,False,0.14,N,3,9.798182590890704,7.824445930877619
24,43896,rent,8.0,home-improvement,B,23975,,True,0.5,N,2,10.689601259598334,10.084808608996498
23,120000,rent,4.0,medical,C,23750,13.47,False,0.2,N,2,11.695255355062795,10.075379913839543
