person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log,loan_grade_numeric,credit_history_bins
23,78504,rent,7.0,venture,B,25000,10.74,True,0.32,N,3,11.270917596009625,10.12667110305036,2,"(0, 5]"
25,186000,own,9.0,venture,B,10000,10.25,False,0.05,N,4,12.133507329024972,9.210440366976515,2,"(0, 5]"
24,185000,mortgage,4.0,education,B,29800,12.42,False,0.19,N,2,12.128116509451258,10.30229722897745,2,"(0, 5]"
25,185000,rent,6.0,venture,C,15000,15.27,False,0.08,N,2,12.128116509451258,9.61587214452889,3,"(0, 5]"
24,62050,rent,8.0,medical,D,25000,15.33,True,0.34,Y,2,11.035711906538346,10.12667110305036,4,"(0, 5]"
23,79416,rent,7.0,venture,D,25000,15.21,True,0.31,Y,2,11.282467730111303,10.12667110305036,4,"(0, 5]"
21,14400,own,4.0,venture,C,6250,14.72,True,0.43,N,2,9.575052927597383,8.740496729931813,3,"(0, 5]"
24,79631,rent,8.0,personal,D,25000,15.7,True,0.31,Y,2,11.285171301098336,10.12667110305036,4,"(0, 5]"
24,79632,rent,0.0,education,C,25000,13.35,True,0.31,N,4,11.28518385878521,10.12667110305036,3,"(0, 5]"
21,14400,mortgage,0.0,medical,C,1500,,False,0.1,N,4,9.575052927597383,7.313886831633462,3,"(0, 5]"
24,80000,rent,6.0,education,A,25000,6.62,True,0.31,N,2,11.289794413577894,10.12667110305036,1,"(0, 5]"
26,80000,rent,5.0,debt-consolidation,C,25000,13.61,True,0.31,N,4,11.289794413577894,10.12667110305036,3,"(0, 5]"
22,185000,rent,4.0,medical,B,25000,11.36,False,0.14,N,2,12.128116509451258,10.12667110305036,2,"(0, 5]"
26,185000,own,10.0,personal,A,5000,7.68,False,0.03,N,2,12.128116509451258,8.517393171418904,1,"(0, 5]"
24,184992,rent,7.0,home-improvement,D,22000,14.46,False,0.12,Y,4,12.128073265506757,9.99884318585288,4,"(0, 5]"
23,184000,own,5.0,education,B,2500,11.83,False,0.02,N,2,12.122696471358964,7.824445930877619,2,"(0, 5]"
24,172000,mortgage,6.0,debt-consolidation,C,20000,13.47,True,0.12,Y,4,12.055255569732177,9.90353755128617,3,"(0, 5]"
24,183000,mortgage,2.0,medical,B,20000,11.49,False,0.11,N,3,12.117246896289505,9.90353755128617,2,"(0, 5]"
22,183000,mortgage,3.0,education,A,1000,,False,0.02,N,2,12.117246896289505,6.90875477931522,1,"(0, 5]"
25,182952,mortgage,9.0,personal,A,15000,6.03,False,0.08,N,3,12.116984568235836,9.61587214452889,1,"(0, 5]"
23,74004,rent,7.0,debt-consolidation,E_or_lower,25000,16.35,True,0.34,N,4,11.211887937471287,10.12667110305036,6,"(0, 5]"
26,74004,rent,10.0,debt-consolidation,D,25000,,True,0.34,Y,4,11.211887937471287,10.12667110305036,4,"(0, 5]"
25,81000,rent,5.0,debt-consolidation,A,25000,7.29,True,0.31,N,3,11.302216779257382,10.12667110305036,1,"(0, 5]"
23,81600,rent,1.0,medical,B,25000,11.36,True,0.31,N,3,11.309596795779068,10.12667110305036,2,"(0, 5]"
24,82000,rent,8.0,venture,B,25000,10.25,False,0.3,N,2,11.31448672129398,10.12667110305036,2,"(0, 5]"
24,83000,rent,5.0,education,B,25000,11.12,False,0.3,N,3,11.326607934898927,10.12667110305036,2,"(0, 5]"
24,83000,rent,5.0,personal,D,25000,12.92,False,0.3,Y,3,11.326607934898927,10.12667110305036,4,"(0, 5]"
24,180000,rent,8.0,education,E_or_lower,18000,18.64,False,0.1,Y,4,12.100717685412471,9.798182590890704,6,"(0, 5]"
23,180000,mortgage,8.0,personal,A,28000,7.51,False,0.16,N,3,12.100717685412471,10.239995502805316,1,"(0, 5]"
23,14400,own,2.0,home-improvement,E_or_lower,4000,16.7,True,0.28,N,2,9.575052927597383,8.294299608857235,6,"(0, 5]"
22,14400,own,0.0,personal,B,2100,11.14,False,0.15,N,4,9.575052927597383,7.650168700845001,2,"(0, 5]"
22,84500,rent,6.0,personal,E_or_lower,25000,18.3,False,0.3,N,4,11.344518647594766,10.12667110305036,6,"(0, 5]"
24,85000,rent,5.0,medical,B,25000,10.62,False,0.29,N,4,11.350418300109132,10.12667110305036,2,"(0, 5]"
24,180000,mortgage,7.0,venture,B,14000,11.99,False,0.08,N,2,12.100717685412471,9.546884034617923,2,"(0, 5]"
26,180000,mortgage,2.0,venture,B,12000,9.63,False,0.07,N,4,12.100717685412471,9.39274525863144,2,"(0, 5]"
25,142800,mortgage,9.0,medical,E_or_lower,10000,18.25,True,0.06,N,4,11.869207331664224,9.210440366976515,6,"(0, 5]"
23,14664,mortgage,0.0,debt-consolidation,C,6000,,True,0.41,N,4,9.593218981411551,8.699681400989514,3,"(0, 5]"
24,87000,rent,8.0,home-improvement,D,25000,14.84,False,0.29,N,3,11.373674891823535,10.12667110305036,4,"(0, 5]"
24,75000,rent,0.0,venture,E_or_lower,25000,14.7,True,0.33,Y,3,11.225256725762891,10.12667110305036,6,"(0, 5]"
23,76000,rent,7.0,debt-consolidation,D,25000,16.02,True,0.33,N,4,11.23850177707664,10.12667110305036,4,"(0, 5]"
23,66215,rent,1.0,medical,D,25000,15.37,True,0.32,Y,2,11.100677404565232,10.12667110305036,4,"(0, 5]"
25,90000,rent,9.0,medical,B,25000,10.99,False,0.28,N,4,11.407576060361786,10.12667110305036,2,"(0, 5]"
21,15000,own,0.0,home-improvement,A,6200,7.9,True,0.41,N,2,9.61587214452889,8.732465848349879,1,"(0, 5]"
26,180000,own,2.0,personal,B,25000,10.99,False,0.14,N,4,12.100717685412471,10.12667110305036,2,"(0, 5]"
24,180000,own,8.0,education,B,21000,11.48,False,0.12,N,3,12.100717685412471,9.952325334619427,2,"(0, 5]"
25,180000,own,9.0,medical,C,20000,14.26,False,0.11,Y,4,12.100717685412471,9.90353755128617,3,"(0, 5]"
26,180000,own,0.0,home-improvement,A,10000,8.0,False,0.06,N,4,12.100717685412471,9.210440366976515,1,"(0, 5]"
25,180000,mortgage,3.0,venture,B,9950,11.26,False,0.06,N,2,12.100717685412471,9.205428327615165,2,"(0, 5]"
23,15000,own,7.0,medical,B,4475,,True,0.3,N,4,9.61587214452889,8.406485069431817,2,"(0, 5]"
23,78000,rent,2.0,venture,D,25000,16.32,True,0.32,Y,3,11.264476926102368,10.12667110305036,4,"(0, 5]"
25,66300,rent,3.0,medical,E_or_lower,25000,17.93,True,0.32,Y,4,11.101960259016469,10.12667110305036,6,"(0, 5]"
23,90000,rent,0.0,debt-consolidation,B,25000,11.36,False,0.28,N,3,11.407576060361786,10.12667110305036,2,"(0, 5]"
24,79000,rent,9.0,debt-consolidation,D,25000,14.96,True,0.32,Y,4,11.277215789596893,10.12667110305036,4,"(0, 5]"
24,91800,rent,4.0,personal,C,25000,13.43,False,0.27,Y,3,11.42737846979544,10.12667110305036,3,"(0, 5]"
25,92000,rent,6.0,home-improvement,B,25000,12.69,False,0.27,N,3,11.429554725537322,10.12667110305036,2,"(0, 5]"
24,92000,rent,1.0,venture,C,25000,12.73,False,0.27,Y,4,11.429554725537322,10.12667110305036,3,"(0, 5]"
23,93600,rent,3.0,venture,D,25000,15.21,False,0.27,N,4,11.446796346169297,10.12667110305036,4,"(0, 5]"
23,15000,mortgage,1.0,medical,C,1750,12.68,False,0.12,Y,3,9.61587214452889,7.467942332285852,3,"(0, 5]"
23,70550,rent,3.0,medical,E_or_lower,25000,19.04,True,0.3,Y,4,11.16409113152494,10.12667110305036,6,"(0, 5]"
25,83800,rent,2.0,debt-consolidation,D,25000,15.95,True,0.3,Y,3,11.3362002195732,10.12667110305036,4,"(0, 5]"
26,175000,mortgage,3.0,venture,A,2600,8.9,False,0.02,N,4,12.07254696717504,7.8636512654486515,1,"(0, 5]"
25,175000,mortgage,10.0,home-improvement,A,8000,7.9,False,0.05,N,2,12.07254696717504,8.987321812850125,1,"(0, 5]"
22,175000,mortgage,6.0,education,B,18000,,False,0.1,N,2,12.07254696717504,9.798182590890704,2,"(0, 5]"
23,175000,mortgage,8.0,personal,B,21000,11.99,False,0.12,N,3,12.07254696717504,9.952325334619427,2,"(0, 5]"
23,15000,own,4.0,debt-consolidation,C,4000,13.98,True,0.27,N,4,9.61587214452889,8.294299608857235,3,"(0, 5]"
23,15000,own,4.0,venture,B,4600,10.99,True,0.31,N,2,9.61587214452889,8.434028950155469,2,"(0, 5]"
22,88000,rent,6.0,debt-consolidation,D,25000,15.58,True,0.28,Y,2,11.38510345703214,10.12667110305036,4,"(0, 5]"
25,74800,rent,2.0,medical,B,25000,10.99,True,0.28,N,2,11.222586532857164,10.12667110305036,2,"(0, 5]"
25,88000,rent,0.0,venture,D,25000,14.96,True,0.28,N,4,11.38510345703214,10.12667110305036,4,"(0, 5]"
25,15000,own,2.0,home-improvement,D,1750,15.31,False,0.12,Y,4,9.61587214452889,7.467942332285852,4,"(0, 5]"
26,88000,rent,2.0,venture,D,25000,15.65,True,0.28,N,3,11.38510345703214,10.12667110305036,4,"(0, 5]"
25,100000,rent,1.0,venture,B,25000,9.33,False,0.25,N,4,11.51293546492023,10.12667110305036,2,"(0, 5]"
23,15000,mortgage,0.0,personal,C,3600,13.47,True,0.24,N,4,9.61587214452889,8.188966863648876,3,"(0, 5]"
24,102400,rent,8.0,personal,B,25000,10.36,False,0.24,N,3,11.53665175716486,10.12667110305036,2,"(0, 5]"
24,92000,rent,1.0,home-improvement,E_or_lower,25000,16.77,True,0.27,Y,4,11.429554725537322,10.12667110305036,6,"(0, 5]"
23,93000,rent,0.0,debt-consolidation,D,25000,14.59,True,0.27,Y,2,11.440365524765756,10.12667110305036,4,"(0, 5]"
22,175000,rent,6.0,venture,C,3500,11.91,False,0.02,Y,2,12.07254696717504,8.160803920954665,3,"(0, 5]"
23,175000,mortgage,3.0,education,A,7200,8.38,False,0.04,N,3,12.07254696717504,8.881975184248867,1,"(0, 5]"
25,174708,rent,9.0,venture,B,9000,10.59,False,0.05,N,3,12.07087701168129,9.105090961257083,2,"(0, 5]"
25,174000,mortgage,2.0,debt-consolidation,C,8800,14.27,False,0.05,N,3,12.066816325306588,9.082620630373812,3,"(0, 5]"
26,174000,rent,8.0,debt-consolidation,B,12000,12.53,False,0.07,N,4,12.066816325306588,9.39274525863144,2,"(0, 5]"
25,162000,mortgage,5.0,debt-consolidation,E_or_lower,25000,16.0,True,0.15,Y,3,11.995357787034976,10.12667110305036,6,"(0, 5]"
26,173467,mortgage,10.0,venture,B,10000,11.71,False,0.06,N,4,12.063748423317918,9.210440366976515,2,"(0, 5]"
21,15000,own,0.0,home-improvement,C,3175,11.54,True,0.21,Y,3,9.61587214452889,8.063377822367027,3,"(0, 5]"
25,96000,rent,2.0,home-improvement,E_or_lower,25000,15.68,True,0.26,Y,4,11.472113887062386,10.12667110305036,6,"(0, 5]"
21,15120,mortgage,0.0,education,B,1500,10.59,False,0.1,N,2,9.623839785112668,7.313886831633462,2,"(0, 5]"
24,97908,rent,8.0,home-improvement,D,25000,12.61,True,0.26,Y,2,11.491793754834616,10.12667110305036,4,"(0, 5]"
26,110000,rent,3.0,personal,C,25000,,False,0.23,Y,2,11.60824473564232,10.12667110305036,3,"(0, 5]"
23,15204,mortgage,7.0,personal,A,2800,8.49,True,0.18,N,3,9.629379600111465,7.937731775260109,1,"(0, 5]"
25,159600,rent,0.0,personal,D,29800,17.27,True,0.19,Y,4,11.980432229642377,10.30229722897745,4,"(0, 5]"
24,171500,rent,6.0,debt-consolidation,A,18000,8.9,False,0.1,N,4,12.052344376474922,9.798182590890704,1,"(0, 5]"
25,170004,mortgage,3.0,medical,B,10000,11.11,False,0.06,N,4,12.043583127364586,9.210440366976515,2,"(0, 5]"
24,158004,rent,0.0,home-improvement,D,25000,14.59,True,0.16,Y,2,11.970381957078011,10.12667110305036,4,"(0, 5]"
26,170000,rent,0.0,venture,B,13000,12.42,False,0.08,N,3,12.04355959836804,9.472781556562168,2,"(0, 5]"
24,83300,rent,0.0,medical,D,25000,,True,0.26,N,2,11.330215832884798,10.12667110305036,4,"(0, 5]"
24,110000,rent,7.0,home-improvement,D,25000,15.7,False,0.23,Y,2,11.60824473564232,10.12667110305036,4,"(0, 5]"
22,15360,own,7.0,home-improvement,B,2500,12.53,True,0.16,N,3,9.639587108749144,7.824445930877619,2,"(0, 5]"
25,134300,rent,3.0,medical,D,5000,16.49,True,0.03,N,2,11.807838828499987,8.517393171418904,4,"(0, 5]"
25,170000,mortgage,2.0,education,A,20000,7.49,False,0.12,N,2,12.04355959836804,9.90353755128617,1,"(0, 5]"
22,100580,rent,6.0,debt-consolidation,D,25000,14.96,True,0.25,Y,2,11.51871865201099,10.12667110305036,4,"(0, 5]"
25,113000,rent,7.0,medical,C,25000,12.73,False,0.22,Y,4,11.635151947212842,10.12667110305036,3,"(0, 5]"
24,120000,rent,8.0,education,B,25000,10.65,False,0.21,N,4,11.695255355062796,10.12667110305036,2,"(0, 5]"
25,120000,rent,6.0,medical,B,25000,10.74,False,0.21,N,2,11.695255355062796,10.12667110305036,2,"(0, 5]"
23,120000,rent,7.0,education,B,25000,9.99,False,0.21,N,2,11.695255355062796,10.12667110305036,2,"(0, 5]"
24,91800,rent,5.0,medical,D,25000,15.33,True,0.23,Y,2,11.42737846979544,10.12667110305036,4,"(0, 5]"
21,15600,own,5.0,venture,A,1000,7.29,False,0.06,N,4,9.65509029374725,6.90875477931522,1,"(0, 5]"
26,108000,rent,2.0,personal,D,25000,15.05,True,0.23,N,3,11.58989576532275,10.12667110305036,4,"(0, 5]"
26,129996,rent,6.0,personal,B,25000,10.75,False,0.19,N,3,11.775266652248366,10.12667110305036,2,"(0, 5]"
23,130000,rent,4.0,education,D,25000,16.02,False,0.19,Y,2,11.775297421715829,10.12667110305036,4,"(0, 5]"
23,130000,rent,7.0,venture,B,25000,11.49,False,0.19,N,4,11.775297421715829,10.12667110305036,2,"(0, 5]"
25,170000,own,4.0,education,B,20000,12.53,False,0.12,N,4,12.04355959836804,9.90353755128617,2,"(0, 5]"
26,170000,mortgage,0.0,venture,C,12000,13.57,False,0.07,Y,2,12.04355959836804,9.39274525863144,3,"(0, 5]"
22,169000,rent,1.0,personal,B,14000,11.14,False,0.08,N,3,12.037659911047468,9.546884034617923,2,"(0, 5]"
26,168750,rent,10.0,medical,C,24250,12.87,False,0.14,Y,3,12.036179534643145,10.096213132628804,3,"(0, 5]"
23,168600,rent,3.0,education,B,20000,11.58,False,0.12,N,3,12.035290255730404,9.90353755128617,2,"(0, 5]"
24,168288,rent,5.0,home-improvement,B,1800,11.12,False,0.02,N,3,12.03343801856575,7.496097345175956,2,"(0, 5]"
25,168000,mortgage,2.0,personal,B,29800,10.65,False,0.21,N,2,12.031725210748633,10.30229722897745,2,"(0, 5]"
24,133300,rent,6.0,debt-consolidation,B,25000,10.37,False,0.19,N,2,11.80036500801413,10.12667110305036,2,"(0, 5]"
24,15600,own,5.0,home-improvement,A,3300,6.39,True,0.21,N,4,9.65509029374725,8.101980731853192,1,"(0, 5]"
24,134000,rent,8.0,personal,D,25000,16.07,False,0.19,Y,3,11.80560254159177,10.12667110305036,4,"(0, 5]"
25,134000,rent,7.0,medical,B,25000,10.62,False,0.19,N,2,11.80560254159177,10.12667110305036,2,"(0, 5]"
25,15600,own,0.0,venture,E_or_lower,3200,18.09,True,0.21,N,2,9.65509029374725,8.071218539969863,6,"(0, 5]"
25,135000,rent,5.0,education,B,25000,11.36,False,0.19,N,4,11.81303746480054,10.12667110305036,2,"(0, 5]"
26,135660,rent,10.0,debt-consolidation,B,25000,12.53,False,0.18,N,4,11.817914405842505,10.12667110305036,2,"(0, 5]"
25,145000,rent,0.0,education,B,25000,9.99,False,0.17,N,4,11.884495917930655,10.12667110305036,2,"(0, 5]"
23,150000,rent,4.0,education,B,25000,10.36,False,0.17,N,3,11.918397239722838,10.12667110305036,2,"(0, 5]"
23,165000,mortgage,3.0,education,A,9600,5.99,False,0.06,N,3,12.013706813470414,9.169622538697624,1,"(0, 5]"
22,153000,mortgage,5.0,debt-consolidation,D,24000,15.62,True,0.16,Y,2,11.938199736300923,10.085850775128716,4,"(0, 5]"
24,165000,mortgage,5.0,personal,B,20000,10.37,False,0.12,N,4,12.013706813470414,9.90353755128617,2,"(0, 5]"
25,165000,mortgage,0.0,home-improvement,E_or_lower,25000,19.74,False,0.15,N,4,12.013706813470414,10.12667110305036,6,"(0, 5]"
21,165000,mortgage,5.0,education,A,20000,6.91,False,0.12,N,4,12.013706813470414,9.90353755128617,1,"(0, 5]"
23,16000,own,7.0,medical,A,6000,7.9,True,0.38,N,2,9.680406499268877,8.699681400989514,1,"(0, 5]"
23,16000,mortgage,3.0,debt-consolidation,C,2275,13.06,False,0.14,Y,4,9.680406499268877,7.730174795246222,3,"(0, 5]"
23,16000,own,7.0,personal,A,2000,6.39,False,0.13,N,3,9.680406499268877,7.601402334583733,1,"(0, 5]"
23,148000,rent,1.0,debt-consolidation,E_or_lower,25000,14.93,True,0.17,N,3,11.904974309480185,10.12667110305036,6,"(0, 5]"
23,16000,mortgage,1.0,medical,C,5600,12.84,True,0.35,N,4,9.680406499268877,8.630700432209832,3,"(0, 5]"
24,16020,own,3.0,venture,E_or_lower,3625,17.14,True,0.23,Y,2,9.681655640646714,8.195885391314796,6,"(0, 5]"
22,16094,mortgage,2.0,venture,A,5500,7.14,True,0.34,N,3,9.686263943732907,8.612685172875459,1,"(0, 5]"
25,175000,rent,2.0,personal,A,25000,8.9,False,0.14,N,2,12.07254696717504,10.12667110305036,1,"(0, 5]"
22,16200,own,6.0,personal,B,2000,12.42,False,0.12,N,3,9.692828247710418,7.601402334583733,2,"(0, 5]"
24,185000,rent,7.0,home-improvement,C,25000,12.68,False,0.14,Y,2,12.128116509451258,10.12667110305036,3,"(0, 5]"
25,162000,rent,9.0,personal,C,25000,11.03,False,0.15,N,2,11.995357787034976,10.12667110305036,3,"(0, 5]"
26,161000,rent,10.0,venture,A,29800,7.9,False,0.19,N,4,11.989165855127435,10.30229722897745,1,"(0, 5]"
22,160000,mortgage,0.0,medical,B,29800,10.65,False,0.22,N,4,11.982935344196433,10.30229722897745,2,"(0, 5]"
25,225000,rent,5.0,venture,B,25000,11.86,False,0.11,N,4,12.323860125621126,10.12667110305036,2,"(0, 5]"
25,16400,own,1.0,personal,A,5000,8.94,True,0.3,N,4,9.70509758756311,8.517393171418904,1,"(0, 5]"
23,16500,own,6.0,venture,B,4375,9.63,True,0.27,N,4,9.711176264112805,8.383890344101816,2,"(0, 5]"
25,49500,rent,6.0,personal,C,24750,14.22,True,0.5,N,3,10.809748150372926,10.11662117122102,3,"(0, 5]"
23,60000,rent,4.0,debt-consolidation,B,24750,9.33,True,0.41,N,3,11.002116507732016,10.11662117122102,2,"(0, 5]"
24,84200,rent,8.0,medical,C,24500,13.85,False,0.29,N,4,11.340962076644454,10.106469212026385,3,"(0, 5]"
22,16800,mortgage,5.0,education,B,2000,10.65,False,0.12,N,2,9.729193687429404,7.601402334583733,2,"(0, 5]"
24,92000,rent,8.0,medical,B,24500,11.46,False,0.27,N,4,11.429554725537322,10.106469212026385,2,"(0, 5]"
23,160000,mortgage,5.0,personal,A,29800,7.66,False,0.22,N,2,11.982935344196433,10.30229722897745,1,"(0, 5]"
24,160000,mortgage,9.0,venture,E_or_lower,12000,16.77,False,0.07,N,4,11.982935344196433,9.39274525863144,6,"(0, 5]"
25,160000,mortgage,1.0,personal,B,12000,9.63,False,0.07,N,4,11.982935344196433,9.39274525863144,2,"(0, 5]"
26,160000,rent,6.0,personal,C,25000,12.23,False,0.16,Y,4,11.982935344196433,10.12667110305036,3,"(0, 5]"
25,125800,mortgage,0.0,medical,D,10000,14.09,True,0.07,N,4,11.74245657234248,9.210440366976515,4,"(0, 5]"
25,54000,rent,2.0,personal,C,24250,13.98,True,0.45,N,4,10.896757843893464,10.096213132628804,3,"(0, 5]"
23,62500,rent,1.0,education,B,24250,10.62,True,0.39,N,4,11.042937835596494,10.096213132628804,2,"(0, 5]"
24,16800,mortgage,4.0,debt-consolidation,A,3900,,True,0.23,N,3,9.729193687429404,8.268988209506656,1,"(0, 5]"
25,68400,rent,9.0,personal,E_or_lower,24250,17.56,True,0.35,N,4,11.133142723386811,10.096213132628804,6,"(0, 5]"
26,56045,rent,1.0,medical,D,24250,14.96,True,0.37,N,2,10.933928061100904,10.096213132628804,4,"(0, 5]"
22,74000,rent,7.0,debt-consolidation,D,24250,15.65,True,0.33,Y,2,11.211833885608511,10.096213132628804,4,"(0, 5]"
24,65453,rent,9.0,medical,D,24250,15.7,True,0.31,N,2,11.089102884825811,10.096213132628804,4,"(0, 5]"
24,89908,rent,1.0,venture,B,24250,12.53,False,0.27,N,3,11.40655332668362,10.096213132628804,2,"(0, 5]"
26,78000,rent,0.0,home-improvement,E_or_lower,24250,17.56,True,0.31,Y,3,11.264476926102368,10.096213132628804,6,"(0, 5]"
23,100000,rent,0.0,personal,C,24250,12.87,False,0.24,Y,2,11.51293546492023,10.096213132628804,3,"(0, 5]"
23,103000,rent,6.0,personal,D,24250,15.7,False,0.24,N,2,11.542493975902508,10.096213132628804,4,"(0, 5]"
25,160000,mortgage,2.0,education,A,9000,,False,0.06,N,3,11.982935344196433,9.105090961257083,1,"(0, 5]"
25,160000,own,5.0,venture,B,15000,11.14,False,0.09,N,4,11.982935344196433,9.61587214452889,2,"(0, 5]"
24,160000,mortgage,3.0,venture,D,20000,16.0,False,0.13,N,3,11.982935344196433,9.90353755128617,4,"(0, 5]"
23,160000,mortgage,2.0,education,D,25000,15.65,False,0.16,Y,2,11.982935344196433,10.12667110305036,4,"(0, 5]"
26,160000,mortgage,0.0,debt-consolidation,C,13750,,False,0.09,N,4,11.982935344196433,9.528866827722943,3,"(0, 5]"
21,160000,mortgage,3.0,venture,D,15250,15.31,False,0.1,Y,4,11.982935344196433,9.632400353656184,4,"(0, 5]"
25,160000,mortgage,3.0,venture,C,20000,13.47,False,0.13,Y,2,11.982935344196433,9.90353755128617,3,"(0, 5]"
22,16800,mortgage,0.0,home-improvement,C,4750,13.85,True,0.28,Y,2,9.729193687429404,8.46611040118692,3,"(0, 5]"
25,111996,rent,9.0,personal,D,24250,,False,0.22,N,3,11.626227364204205,10.096213132628804,4,"(0, 5]"
21,16800,mortgage,0.0,venture,B,6000,10.39,True,0.36,N,4,9.729193687429404,8.699681400989514,2,"(0, 5]"
25,115200,rent,0.0,home-improvement,B,24250,11.36,False,0.21,N,2,11.654433707761807,10.096213132628804,2,"(0, 5]"
23,144000,rent,0.0,education,B,24250,11.83,False,0.17,N,3,11.87757552297847,10.096213132628804,2,"(0, 5]"
23,225000,rent,3.0,education,B,24250,12.53,False,0.08,N,3,12.323860125621126,10.096213132628804,2,"(0, 5]"
22,108000,rent,1.0,home-improvement,D,24150,14.96,True,0.22,Y,3,11.58989576532275,10.092081066090932,4,"(0, 5]"
22,43000,rent,7.0,debt-consolidation,C,24000,13.85,True,0.5,Y,3,10.66897865021924,10.085850775128716,3,"(0, 5]"
23,47004,rent,1.0,venture,B,24000,11.58,True,0.5,N,4,10.75800925801265,10.085850775128716,2,"(0, 5]"
24,48000,rent,4.0,venture,D,24000,16.29,True,0.5,Y,2,10.778977123006351,10.085850775128716,4,"(0, 5]"
26,48000,rent,4.0,medical,A,24000,,True,0.5,N,3,10.778977123006351,10.085850775128716,1,"(0, 5]"
21,44964,rent,2.0,education,D,24000,16.29,True,0.5,Y,2,10.713639688348616,10.085850775128716,4,"(0, 5]"
25,52000,rent,4.0,personal,B,24000,10.74,True,0.46,N,2,10.859018228147889,10.085850775128716,2,"(0, 5]"
22,17352,mortgage,4.0,education,C,2250,15.27,False,0.13,Y,3,9.761520681090504,7.719129840906732,3,"(0, 5]"
24,47000,rent,3.0,personal,E_or_lower,24000,17.8,True,0.5,N,2,10.757924157061597,10.085850775128716,6,"(0, 5]"
22,17400,mortgage,6.0,venture,B,1000,11.36,False,0.06,N,2,9.76428295481558,6.90875477931522,2,"(0, 5]"
22,49000,rent,2.0,medical,E_or_lower,24000,17.56,True,0.49,N,4,10.799595985047786,10.085850775128716,6,"(0, 5]"
26,60000,rent,0.0,personal,A,24000,7.9,True,0.4,N,4,11.002116507732016,10.085850775128716,1,"(0, 5]"
25,60000,rent,3.0,personal,B,24000,10.99,True,0.4,N,4,11.002116507732016,10.085850775128716,2,"(0, 5]"
22,60000,rent,0.0,personal,A,24000,7.29,True,0.4,N,3,11.002116507732016,10.085850775128716,1,"(0, 5]"
21,60000,rent,5.0,medical,B,24000,10.75,True,0.4,N,2,11.002116507732016,10.085850775128716,2,"(0, 5]"
26,62004,rent,9.0,debt-consolidation,A,24000,7.9,True,0.39,N,3,11.034970305936874,10.085850775128716,1,"(0, 5]"
22,62400,rent,3.0,education,D,24000,14.84,True,0.38,N,2,11.041336579870135,10.085850775128716,4,"(0, 5]"
26,65000,rent,10.0,debt-consolidation,A,24000,,True,0.37,N,2,11.082157933374816,10.085850775128716,1,"(0, 5]"
22,17760,mortgage,6.0,education,C,4975,,True,0.28,Y,3,9.784760321267326,8.512381634419015,3,"(0, 5]"
